key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
30093,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b310/dunedn2b310",0,727,"Colosseum#0",False,"","","BNpcBase#0","어둠의 우상 격파","어마어마한 힘이에요……
어서 막아야 해요……!",0,0,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#188",100,0,"InstanceContentBuff#0","InstanceContent#30089",20,0,0,0,25,False,20,16
30094,"InstanceContentType#1",1,90,False,"music/ffxiv/BGM_Ban_Shiva1.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2a410/dunedn2a410",0,728,"Colosseum#0",False,"","","BNpcBase#0","빛의 힘이 흘러넘치잖아……!?","조금만…… 조금만 더 있으면, 세계는 고요한 빛에 휩싸인다!!",0,0,0,0,40,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#185",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,4,38,28,False,21,17
30095,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Ban_Shiva1.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b410/dunedn2b410",0,729,"Colosseum#0",False,"","","BNpcBase#0","정녕 이곳을 어지럽히겠다는 것이냐…….","조금만…… 조금만 더 있으면, 세계는 고요한 빛에 휩싸인다!!",0,0,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#189",100,0,"InstanceContentBuff#0","InstanceContent#30089",30,0,4,38,28,False,27,17
30096,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
30097,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
35000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35001,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,610,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35002,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,612,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35003,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,613,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35004,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,614,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35005,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,615,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35006,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,616,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35007,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,617,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35008,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,618,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35009,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,619,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35010,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,620,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35011,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,621,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35012,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,622,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35013,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,623,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35014,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,624,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35015,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,625,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35016,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,626,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35017,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,627,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35018,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,628,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35019,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,629,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35020,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,630,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35021,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,631,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35022,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,632,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35023,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,633,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35024,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,634,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35025,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,635,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35026,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,695,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35027,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,696,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35028,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,697,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35029,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,698,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35030,"InstanceContentType#13",0,30,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,699,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
35031,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
40000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
40001,"InstanceContentType#5",0,30,False,,"music/ffxiv/BGM_Null.scd","",0,121,"Colosseum#1",False,"","","BNpcBase#0","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,2,0,0,0,False,0,0
40002,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40003,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40004,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40005,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40006,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40007,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40008,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,143,"Colosseum#8",False,"","","BNpcBase#0","","",8,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40009,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40010,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,145,"Colosseum#10",False,"","","BNpcBase#0","","",10,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,1,0,0,0,False,0,0
40011,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40012,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,185,"Colosseum#11",False,"","","BNpcBase#0","","",998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,1,0,0,0,False,0,0
40013,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40014,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,201,"Colosseum#13",False,"","","BNpcBase#0","","",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40015,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40016,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,228,"Colosseum#15",False,"","","BNpcBase#0","","",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,40008,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40017,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40018,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,230,"Colosseum#17",False,"","","BNpcBase#0","","",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,40010,"InstanceContentBuff#0","InstanceContent#40001",-1,1,0,0,0,False,0,0
40019,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40020,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
40021,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,233,"Colosseum#20",False,"","","BNpcBase#0","","",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40022,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,476,"Colosseum#21",False,"","","BNpcBase#0","","",21,0,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,1,0,0,0,False,0,0
40023,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,478,"Colosseum#22",False,"","","BNpcBase#0","","",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,40010,"InstanceContentBuff#0","InstanceContent#40001",-1,1,0,0,0,False,0,0
40024,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,479,"Colosseum#23",False,"","","BNpcBase#0","","",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,40008,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40025,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,480,"Colosseum#24",False,"","","BNpcBase#0","","",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40026,"InstanceContentType#5",0,6,False,"music/ffxiv/BGM_EX1_PvP01.scd","music/ffxiv/BGM_Null.scd","",0,580,"Colosseum#25",False,"","","BNpcBase#0","","",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#40001",-1,2,0,0,0,False,0,0
40027,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
50000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",100,0,"InstanceContentBuff#0","InstanceContent#0",-1,0,0,0,0,False,0,0
50001,"InstanceContentType#6",0,20,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,127,"Colosseum#0",False,"","","BNpcBase#0","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(2))><Case(1)><Value>IntegerParameter(3)</Value>분 <TwoDigitValue>IntegerParameter(4)</TwoDigitValue>초 후 출현</Case><Case(2)>HP: <Value>IntegerParameter(5)</Value>%</Case></Switch> ","<Highlight>StringParameter(1)</Highlight>
<Switch(IntegerParameter(2))><Case(1)><Value>IntegerParameter(3)</Value>분 <TwoDigitValue>IntegerParameter(4)</TwoDigitValue>초 후 출현</Case><Case(2)>HP: <Value>IntegerParameter(5)</Value>%</Case></Switch> ",7,0,0,0,0,0,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",-1,3,0,0,0,False,0,0
50002,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
50003,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",False,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",0,0,"InstanceContentBuff#0","InstanceContent#0",0,0,0,0,0,False,0,0
